y,XC1,XC2,XC3,XC4,XC5,XM1,XM2,XM3,XM4,XM5,XM6,XM7,XM8,XM9,XM10,z,strata,tau
1,-0.3,0.1,0.8,-0.1,0.5,0,1,0,0,1,0,1,0,1,1,-1.1862958540390809,591,0.0953101798043249
1,0.4,0.5,0.1,1.5,1.6,1,1,1,1,1,0,1,0,0,1,2.29828080997443,592,0.405465108108164
0,1.9,2.3,1.3,2.3,1.1,1,1,1,1,1,0,1,0,0,1,1.5911059197645563,592,0.405465108108164
0,1.2,1,-0.6,1.5,1.9,1,1,1,1,1,0,1,0,0,1,0.12487415518726253,592,0.405465108108164
0,1.2,0.8,-0.6,1.7,0.5,1,1,1,1,1,0,1,0,0,1,2.1684614344312254,592,0.405465108108164
0,0.7,2.6,1.4,1.8,1,1,1,1,1,1,0,0,1,1,1,1.3084317122493552,593,0.405465108108164
1,0.4,0.8,-0.5,-0.6,0,1,1,1,1,1,0,0,1,1,1,0.8935516782408562,593,0.405465108108164
0,-0.4,-0.4,-0.1,0.4,-1.3,1,1,1,1,1,0,0,1,1,1,1.1375860685368804,593,0.405465108108164
0,-0.2,0.8,0.3,-1.1,0.6,1,1,1,1,1,0,0,1,1,1,1.9290559168860835,593,0.405465108108164
0,-0.1,-2.1,-1,-0.6,-0.4,0,0,0,1,1,0,1,1,1,1,-0.4271417956264423,594,0.0953101798043249
0,0.1,-1.5,-2.3,0.2,-0.5,0,0,0,1,1,0,1,1,1,1,-0.8737427079678568,594,0.0953101798043249
1,-0.3,-1.5,0.6,0.7,0.2,0,0,0,1,1,0,1,1,1,1,-1.9998878835573213,594,0.0953101798043249
0,-0.2,0.4,0.9,0.9,0,0,0,0,1,1,0,1,1,1,1,-0.34899863991900004,594,0.0953101798043249
0,1,2.9,1.4,1,0.1,1,0,0,0,0,0,0,0,0,0,0.41359933959928563,595,-0.22314355131421
0,-2.1,-1,0,-1.8,-0.9,1,0,0,0,0,0,0,0,0,0,0.16383828409563939,595,-0.22314355131421
1,-0.3,-1.2,-1.5,-0.8,-1.1,1,0,0,0,0,0,0,0,0,0,2.0477801930190176,595,-0.22314355131421
0,-1.1,0.9,1.3,-0.9,-0.4,1,0,0,0,0,0,0,0,0,0,2.3170888923292132,595,-0.22314355131421
0,1.9,2.5,1.4,1.1,0.9,0,0,0,1,1,0,0,0,0,1,0.9956857897839626,596,0.0953101798043249
0,1.2,1.8,0.6,-0.1,1.5,0,0,0,1,1,0,0,0,0,1,2.5607212540285653,596,0.0953101798043249
0,0.2,1.9,1.5,0.8,0.3,0,0,0,1,1,0,0,0,0,1,-0.6447009462202281,596,0.0953101798043249
1,-0.1,-0.8,1.5,1.1,-1.2,0,0,0,1,1,0,0,0,0,1,1.5979155436209118,596,0.0953101798043249
0,0.9,-0.4,-1.4,0.6,-0.2,0,1,1,1,0,1,1,1,1,0,-1.8579544637546315,597,0.405465108108164
0,0.4,-1.5,-1.8,-0.1,0,0,1,1,1,0,1,1,1,1,0,-1.6187277763003092,597,0.405465108108164
1,0.5,-0,-0.1,1.1,1.6,0,1,1,1,0,1,1,1,1,0,-0.1918133862707756,597,0.405465108108164
0,0.5,-0.3,-0,0.3,-0.4,0,1,1,1,0,1,1,1,1,0,-0.49750316701700564,597,0.405465108108164
0,0.8,-0.7,1.1,0.3,-1.6,0,0,1,1,1,1,1,0,0,0,0.9306999656514181,598,0.262364264467491
0,1.1,0.4,0.8,-0,-0.3,0,0,1,1,1,1,1,0,0,0,0.24758395254162857,598,0.262364264467491
0,0.5,1.7,1.9,2.1,0.6,0,0,1,1,1,1,1,0,0,0,1.0951417501422307,598,0.262364264467491
1,1,2.3,0.7,2,1.9,0,0,1,1,1,1,1,0,0,0,-0.4725692065742576,598,0.262364264467491
0,0.4,0.2,-1,-0.3,-0.6,1,0,0,1,1,1,1,1,1,1,-0.6722255560472037,599,0.0953101798043249
0,-1.3,-0.1,-0.4,-0.2,-0.2,1,0,0,1,1,1,1,1,1,1,-1.8949166791270016,599,0.0953101798043249
1,-2.9,-1.8,-1.5,-3,-2.5,1,0,0,1,1,1,1,1,1,1,-0.9288515194040072,599,0.0953101798043249
0,-0.9,-1.2,-1.1,-1.9,-0.6,1,0,0,1,1,1,1,1,1,1,-0.0380033565424015,599,0.0953101798043249
0,0.1,0.5,0.3,-0.6,-0.4,1,0,1,0,0,0,0,1,1,1,0.7850283338066479,600,0.262364264467491
1,-0.4,1.2,2.2,0.5,2.2,1,0,1,0,0,0,0,1,1,1,0.19066309464641795,600,0.262364264467491
0,-1.4,0,0.1,0.8,0,1,0,1,0,0,0,0,1,1,1,0.4176950779231701,600,0.262364264467491
0,-0.7,0.7,-0.7,-2.2,-0.4,1,0,1,0,0,0,0,1,1,1,2.2449301365498293,600,0.262364264467491
0,-1.6,-1.5,-0.3,-1.1,1,0,1,1,0,1,0,0,1,0,0,0.7997948563960995,601,0.405465108108164
0,0.9,0,1.9,0.8,2,0,1,1,0,1,0,0,1,0,0,0.39741783050223906,601,0.405465108108164
1,-0.3,0.4,0.1,-0.9,0.3,0,1,1,0,1,0,0,1,0,0,-1.4777282972409687,601,0.405465108108164
0,0.3,1.2,1.4,-0.2,1.7,0,1,1,0,1,0,0,1,0,0,-1.092627745711913,601,0.405465108108164
0,1.9,2.5,1.4,1.1,0.9,0,0,1,1,1,0,0,0,0,0,0.9956857897839626,602,0.262364264467491
1,1.2,1.8,0.6,-0.1,1.5,0,0,1,1,1,0,0,0,0,0,2.5607212540285653,602,0.262364264467491
0,0.2,1.9,1.5,0.8,0.3,0,0,1,1,1,0,0,0,0,0,-0.6447009462202281,602,0.262364264467491
0,-0.1,-0.8,1.5,1.1,-1.2,0,0,1,1,1,0,0,0,0,0,1.5979155436209118,602,0.262364264467491
0,-1.1,0.9,0.6,1.2,-1,1,1,1,1,1,1,1,1,1,0,1.2168151237731815,603,0.405465108108164
0,-2.4,-1.4,-1.8,-2.6,-3.4,1,1,1,1,1,1,1,1,1,0,1.9224109972711438,603,0.405465108108164
0,1.6,0.7,2.4,-1.5,0.3,1,1,1,1,1,1,1,1,1,0,1.6717001040877315,603,0.405465108108164
1,0.4,1.4,1.7,-1.1,-0.6,1,1,1,1,1,1,1,1,1,0,1.7116467349891331,603,0.405465108108164
0,0.8,-0.8,0.2,0.1,0.2,1,0,0,0,1,0,1,1,1,1,-1.0499387898864054,604,0.0953101798043249
1,0.7,-0.4,-0,0.8,-0.5,1,0,0,0,1,0,1,1,1,1,-1.5786328083743675,604,0.0953101798043249
0,-0.7,-1.4,-1.6,-0.9,0.4,1,0,0,0,1,0,1,1,1,1,-1.0581600475192567,604,0.0953101798043249
0,1,0.3,0.7,0.6,1.1,1,0,0,0,1,0,1,1,1,1,-1.0799942341469213,604,0.0953101798043249
0,0.8,-0.7,1.1,0.3,-1.6,0,1,0,1,1,0,0,0,0,0,0.9306999656514181,605,0.0953101798043249
0,1.1,0.4,0.8,-0,-0.3,0,1,0,1,1,0,0,0,0,0,0.24758395254162857,605,0.0953101798043249
0,0.5,1.7,1.9,2.1,0.6,0,1,0,1,1,0,0,0,0,0,1.0951417501422307,605,0.0953101798043249
1,1,2.3,0.7,2,1.9,0,1,0,1,1,0,0,0,0,0,-0.4725692065742576,605,0.0953101798043249
0,0.4,0.1,0.2,0.2,-1.6,1,1,0,0,0,0,0,0,1,1,-2.1680787519300084,606,-0.22314355131421
1,-1.1,-0.4,-0.6,0.9,0.4,1,1,0,0,0,0,0,0,1,1,-0.8892790011643876,606,-0.22314355131421
0,2.5,0.7,0.4,1.2,0.7,1,1,0,0,0,0,0,0,1,1,-1.0679485226820664,606,-0.22314355131421
0,2.1,0.1,1.4,2.5,1.6,1,1,0,0,0,0,0,0,1,1,0.4178550424875872,606,-0.22314355131421
0,-0.4,-0.9,-1.3,0.2,0.2,0,0,0,1,1,1,0,0,0,0,-1.2226119564266498,607,0.0953101798043249
0,0.3,0,-1.2,-0.5,-0.8,0,0,0,1,1,1,0,0,0,0,-0.8060538459962119,607,0.0953101798043249
0,1.5,1.3,1.7,0.8,0.1,0,0,0,1,1,1,0,0,0,0,-0.612069098243655,607,0.0953101798043249
1,-0.6,1.6,2,0.1,0.4,0,0,0,1,1,1,0,0,0,0,0.2620668901363084,607,0.0953101798043249
1,0.2,-0,1.7,1.4,0.9,0,1,1,1,0,1,1,1,1,0,2.816971856459178,608,0.405465108108164
0,2.3,0.9,0.5,1.1,1.4,0,1,1,1,0,1,1,1,1,0,1.063151300033726,608,0.405465108108164
0,-0.2,-0.9,-0.2,1,-0.6,0,1,1,1,0,1,1,1,1,0,1.2219631508945001,608,0.405465108108164
0,0.9,1.1,0.3,1.9,-0.3,0,1,1,1,0,1,1,1,1,0,1.9031713524307254,608,0.405465108108164
0,0.2,-0.8,-1,-0.3,-0.4,1,1,1,0,0,0,0,0,0,0,-1.2243230919958847,609,0.405465108108164
1,1.3,0.5,0.5,1,0.7,1,1,1,0,0,0,0,0,0,0,1.165472534273868,609,0.405465108108164
0,-0.2,-1.8,-1.4,-0.2,0.2,1,1,1,0,0,0,0,0,0,0,-0.14845528124906082,609,0.405465108108164
0,2.6,-1,1.2,2,-0.9,1,1,1,0,0,0,0,0,0,0,0.37938786193962193,609,0.405465108108164
0,1.2,1.5,-0,2.1,1.9,1,1,1,0,1,1,0,0,0,0,2.059023877427967,610,0.405465108108164
0,1.5,0.6,0.5,1.1,0.6,1,1,1,0,1,1,0,0,0,0,0.07400550347235857,610,0.405465108108164
1,2.3,0.7,1.3,1.5,1.8,1,1,1,0,1,1,0,0,0,0,0.2225384232327139,610,0.405465108108164
0,2.7,1.8,1.4,3.1,-0.4,1,1,1,0,1,1,0,0,0,0,0.9142728174599599,610,0.405465108108164
0,0.1,0.4,1.1,1.2,-0.3,1,1,1,1,1,0,0,0,0,1,1.92857591375229,611,0.405465108108164
0,1,1.9,2.1,-0.6,-0,1,1,1,1,1,0,0,0,0,1,1.1301122823967744,611,0.405465108108164
1,-1,-1.3,-0,-0.7,-0.6,1,1,1,1,1,0,0,0,0,1,0.8897558014081807,611,0.405465108108164
0,-1.3,0.6,0.9,-0.1,-0.3,1,1,1,1,1,0,0,0,0,1,2.4181706935051905,611,0.405465108108164
0,-2.4,-1.2,-1.6,-2.5,-0.8,1,1,1,1,1,0,0,0,1,0,1.150792554844443,612,0.405465108108164
1,-0.1,0.5,-1.1,-1.4,-1.2,1,1,1,1,1,0,0,0,1,0,2.142768046303907,612,0.405465108108164
0,0,1.3,2.2,-0.2,0.9,1,1,1,1,1,0,0,0,1,0,1.0099868952786348,612,0.405465108108164
0,-0.8,1.4,1,-0.2,-2.1,1,1,1,1,1,0,0,0,1,0,0.21766585566984298,612,0.405465108108164
1,-1.9,-2.4,-3.3,-1.8,-2.3,0,0,0,0,0,1,1,1,1,1,-1.6926683414277621,613,-0.22314355131421
0,-2.4,-1.6,-1.8,-2.6,-2,0,0,0,0,0,1,1,1,1,1,-1.143949891668885,613,-0.22314355131421
0,-0.9,-0.6,1,0.1,0.3,0,0,0,0,0,1,1,1,1,1,0.1766372548732953,613,-0.22314355131421
0,-0.8,-0.4,-0.8,-2.4,-3,0,0,0,0,0,1,1,1,1,1,-2.653109804027816,613,-0.22314355131421
1,-1.1,0.9,0.6,1.2,-1,1,1,1,1,1,1,1,1,0,1,1.2168151237731815,614,0.405465108108164
0,-2.4,-1.4,-1.8,-2.6,-3.4,1,1,1,1,1,1,1,1,0,1,1.9224109972711438,614,0.405465108108164
0,1.6,0.7,2.4,-1.5,0.3,1,1,1,1,1,1,1,1,0,1,1.6717001040877315,614,0.405465108108164
0,0.4,1.4,1.7,-1.1,-0.6,1,1,1,1,1,1,1,1,0,1,1.7116467349891331,614,0.405465108108164
1,1.2,-0,-0.7,0.1,1.5,0,0,0,0,0,0,1,1,1,0,-1.7462044982669935,615,-0.22314355131421
0,-0.1,-1.6,-2.2,-1.1,-0.9,0,0,0,0,0,0,1,1,1,0,-0.1434407362012492,615,-0.22314355131421
0,-1.6,-2.3,-0.7,-0.4,-1.4,0,0,0,0,0,0,1,1,1,0,-1.5107365409661089,615,-0.22314355131421
0,1.3,-1.3,1.9,2,1.8,0,0,0,0,0,0,1,1,1,0,-0.7814844156973617,615,-0.22314355131421
1,-0.1,-2.1,-1,-0.6,-0.4,0,1,0,0,1,1,1,1,0,1,-0.4271417956264423,616,0.0953101798043249
0,0.1,-1.5,-2.3,0.2,-0.5,0,1,0,0,1,1,1,1,0,1,-0.8737427079678568,616,0.0953101798043249
0,-0.3,-1.5,0.6,0.7,0.2,0,1,0,0,1,1,1,1,0,1,-1.9998878835573213,616,0.0953101798043249
0,-0.2,0.4,0.9,0.9,0,0,1,0,0,1,1,1,1,0,1,-0.34899863991900004,616,0.0953101798043249
0,1.7,1.1,0.7,1.4,0.1,1,0,0,0,0,1,1,1,0,0,-0.32008756486896395,617,-0.22314355131421
0,1.7,1.2,2.7,2.4,1.7,1,0,0,0,0,1,1,1,0,0,0.04869654292726411,617,-0.22314355131421
1,0.5,0.5,-0.1,1.3,-0.2,1,0,0,0,0,1,1,1,0,0,0.30170329932600837,617,-0.22314355131421
0,3.2,2.2,1.8,3.3,1.5,1,0,0,0,0,1,1,1,0,0,-0.07911743626886591,617,-0.22314355131421
1,-0.5,0.2,-0.2,0.3,-0.5,1,1,1,1,1,0,0,1,0,0,-0.6016541742678032,618,0.405465108108164
0,-1.2,-0.4,-1.2,-1.8,-1.1,1,1,1,1,1,0,0,1,0,0,1.5455358145657907,618,0.405465108108164
0,-0.4,-1,-2.1,-2,-1,1,1,1,1,1,0,0,1,0,0,1.467875002765019,618,0.405465108108164
0,-1.2,0.7,0.5,0.1,-0.8,1,1,1,1,1,0,0,1,0,0,-0.3155719385405975,618,0.405465108108164
0,-2,-2.1,-2.4,-2.6,-2.2,1,1,1,1,1,1,1,0,0,0,-0.1951347848665992,619,0.405465108108164
0,-0.6,0.1,-0.6,-0.3,-0,1,1,1,1,1,1,1,0,0,0,0.2227752656309187,619,0.405465108108164
0,-1.5,-2.2,-0.5,-1.5,0.1,1,1,1,1,1,1,1,0,0,0,0.36837627197158634,619,0.405465108108164
1,-1.3,1.2,0.4,0,1.1,1,1,1,1,1,1,1,0,0,0,0.22073642051980713,619,0.405465108108164
1,-1.3,0.6,-0.7,-0.3,-0.5,0,0,1,0,1,1,1,1,0,1,-1.4188444495158776,620,0.262364264467491
0,0.7,1.1,2.1,0.4,2.9,0,0,1,0,1,1,1,1,0,1,0.02127750493962155,620,0.262364264467491
0,-0.2,-0,0.3,1.8,-0.6,0,0,1,0,1,1,1,1,0,1,1.6472811866888495,620,0.262364264467491
0,-1.9,0.9,-0.3,-1.6,-0.4,0,0,1,0,1,1,1,1,0,1,-3.223052417063628,620,0.262364264467491
0,-0.7,0.6,0.4,-0.7,1.6,1,0,0,0,0,0,1,1,0,0,-1.116341317398072,621,-0.22314355131421
0,0.7,0.2,-0.3,0.1,0.6,1,0,0,0,0,0,1,1,0,0,0.45152735005975375,621,-0.22314355131421
0,-1.2,-1.1,-0.5,-0.6,-1.4,1,0,0,0,0,0,1,1,0,0,0.5291087898186215,621,-0.22314355131421
1,-0.9,0.2,1.5,-0.1,0.7,1,0,0,0,0,0,1,1,0,0,-0.5813030674371202,621,-0.22314355131421
0,-0.6,-0.3,-0.4,-0.3,0.8,1,0,0,0,0,0,0,0,0,0,-0.33339912035960195,622,-0.22314355131421
1,0.8,0.1,0.1,0.6,1,1,0,0,0,0,0,0,0,0,0,-1.7419332714614906,622,-0.22314355131421
0,1.1,-0.5,-0.1,0.9,1.3,1,0,0,0,0,0,0,0,0,0,0.32095789453006196,622,-0.22314355131421
0,0.5,-0.5,0.7,-0.6,-1.4,1,0,0,0,0,0,0,0,0,0,-2.23721499568907,622,-0.22314355131421
0,-1.6,-2.3,-1.2,-1.6,-1.3,0,0,0,0,0,0,1,1,0,0,0.0731154634822685,623,-0.22314355131421
0,-2,-1.5,-1,-1.4,-1.7,0,0,0,0,0,0,1,1,0,0,-0.2779538732745127,623,-0.22314355131421
0,-0.6,-0.3,-1.6,-2,0,0,0,0,0,0,0,1,1,0,0,-1.626257960612051,623,-0.22314355131421
1,-1,-0.5,0.2,0.9,0.6,0,0,0,0,0,0,1,1,0,0,-1.227688012533869,623,-0.22314355131421
0,-1.9,-2.4,-3.3,-1.8,-2.3,0,0,0,0,0,1,1,1,1,1,-1.6926683414277621,624,-0.22314355131421
0,-2.4,-1.6,-1.8,-2.6,-2,0,0,0,0,0,1,1,1,1,1,-1.143949891668885,624,-0.22314355131421
1,-0.9,-0.6,1,0.1,0.3,0,0,0,0,0,1,1,1,1,1,0.1766372548732953,624,-0.22314355131421
0,-0.8,-0.4,-0.8,-2.4,-3,0,0,0,0,0,1,1,1,1,1,-2.653109804027816,624,-0.22314355131421
1,-0.2,-1.4,0.5,1.1,0.8,1,1,0,0,0,0,0,1,0,0,0.09099297646141397,625,-0.22314355131421
0,1,0.5,0.1,0.8,1.1,1,1,0,0,0,0,0,1,0,0,0.6255126688243742,625,-0.22314355131421
0,0.3,-0.3,0.7,0.5,-0.2,1,1,0,0,0,0,0,1,0,0,1.2534513998594747,625,-0.22314355131421
0,1.7,-0.3,0.2,2.5,0.6,1,1,0,0,0,0,0,1,0,0,2.3768993614283938,625,-0.22314355131421
0,0.4,0.2,-1,-0.3,-0.6,0,0,0,1,1,1,1,1,0,1,-0.6722255560472037,626,0.0953101798043249
0,-1.3,-0.1,-0.4,-0.2,-0.2,0,0,0,1,1,1,1,1,0,1,-1.8949166791270016,626,0.0953101798043249
0,-2.9,-1.8,-1.5,-3,-2.5,0,0,0,1,1,1,1,1,0,1,-0.9288515194040072,626,0.0953101798043249
1,-0.9,-1.2,-1.1,-1.9,-0.6,0,0,0,1,1,1,1,1,0,1,-0.0380033565424015,626,0.0953101798043249
0,0.5,2.4,1.8,-0.1,-0,1,0,0,1,1,0,0,0,0,0,-8.993177008643771e-4,627,0.0953101798043249
0,-0.5,0.1,1.4,-1.6,-1.1,1,0,0,1,1,0,0,0,0,0,0.21075636901435602,627,0.0953101798043249
1,-2.9,-0.9,-0.4,-1.4,-1.8,1,0,0,1,1,0,0,0,0,0,-0.07377372608455157,627,0.0953101798043249
0,-0.8,0.6,-0.4,-1.5,0.5,1,0,0,1,1,0,0,0,0,0,0.5946431817657458,627,0.0953101798043249
0,-2.7,-1.4,-0.7,-1.1,-0.6,1,1,1,0,0,1,0,0,0,0,-0.696614642697138,628,0.405465108108164
0,1.1,-0.3,0.6,-0,1.7,1,1,1,0,0,1,0,0,0,0,-1.8175520944361945,628,0.405465108108164
1,-2.6,-2.5,-2.5,-1,-2.9,1,1,1,0,0,1,0,0,0,0,-0.19297656821533832,628,0.405465108108164
0,0.3,-0.6,0.7,0.2,-0.8,1,1,1,0,0,1,0,0,0,0,-1.616983404620551,628,0.405465108108164
0,-0.7,-0.9,-0.1,-0.8,-0.3,1,1,1,1,1,1,0,0,0,1,-1.2042263600933367,629,0.405465108108164
0,0.4,0.4,-0.4,-0.7,-0,1,1,1,1,1,1,0,0,0,1,-1.3175886573350661,629,0.405465108108164
1,-3.8,-1.5,-1.5,-1.3,-3.4,1,1,1,1,1,1,0,0,0,1,-2.0370941864688237,629,0.405465108108164
0,-1.4,-2.2,-2.6,-1.4,-2.4,1,1,1,1,1,1,0,0,0,1,-1.5228638830566887,629,0.405465108108164
0,0.5,-0.4,-0.2,-1.4,-0.5,1,1,1,1,1,1,0,0,0,0,0.32182017431751586,630,0.405465108108164
1,-1.8,-0.3,0.1,0.7,-1.3,1,1,1,1,1,1,0,0,0,0,0.024862866007576256,630,0.405465108108164
0,0.7,-1.5,-1.3,-1.4,-0.2,1,1,1,1,1,1,0,0,0,0,-0.17705719188984995,630,0.405465108108164
0,-2.5,-1.1,0.9,-1.2,-1.9,1,1,1,1,1,1,0,0,0,0,0.2727124626107902,630,0.405465108108164
0,-0.2,-2.5,-1.1,0.7,-1,0,1,1,1,1,1,1,1,1,1,-0.6486180632219718,631,0.405465108108164
0,0.6,-0.9,-0.4,0.4,-0.2,0,1,1,1,1,1,1,1,1,1,-0.5018355540703248,631,0.405465108108164
1,0.4,-1.9,-0.5,-0.4,1.7,0,1,1,1,1,1,1,1,1,1,-1.626689952352347,631,0.405465108108164
0,1,0.9,0.9,0.5,2.6,0,1,1,1,1,1,1,1,1,1,-0.5412784494662122,631,0.405465108108164
0,0.9,1.1,0,1.2,1.2,1,1,1,1,1,1,1,1,1,0,-0.07931228578951532,632,0.405465108108164
1,1,1.2,-0,1,0.7,1,1,1,1,1,1,1,1,1,0,-0.28346754813515507,632,0.405465108108164
0,0.5,-0.3,-1.9,1.5,-0.4,1,1,1,1,1,1,1,1,1,0,1.6416810894992715,632,0.405465108108164
0,1.6,0.9,-0.9,1.2,-0.1,1,1,1,1,1,1,1,1,1,0,0.9291782020367857,632,0.405465108108164
0,2.3,0.9,0.8,1.7,0.1,1,0,0,0,0,1,1,1,1,1,0.6556387543768076,633,-0.22314355131421
0,0.1,-0.7,1.4,0.3,1.2,1,0,0,0,0,1,1,1,1,1,-0.4755007293955439,633,-0.22314355131421
1,0.3,0.9,1.2,-0.8,-0,1,0,0,0,0,1,1,1,1,1,0.5690185263012151,633,-0.22314355131421
0,0,0.6,0.1,-0.8,-0.6,1,0,0,0,0,1,1,1,1,1,-0.052133898909395016,633,-0.22314355131421
0,-0.8,-0.7,-0.2,-1.5,0.1,0,0,1,1,1,1,0,0,0,1,-2.288823910802912,634,0.262364264467491
0,0.2,-0.8,-0.3,-1.5,-0.6,0,0,1,1,1,1,0,0,0,1,-1.4872889431935965,634,0.262364264467491
0,-0.2,-0.4,0.2,-0.6,0.7,0,0,1,1,1,1,0,0,0,1,-1.4455692629874994,634,0.262364264467491
1,0.4,-0.2,0.1,1,-0.3,0,0,1,1,1,1,0,0,0,1,-0.7913230638005208,634,0.262364264467491
0,0.1,0.4,1.1,1.2,-0.3,1,1,0,0,0,0,0,0,0,0,1.92857591375229,635,-0.22314355131421
0,1,1.9,2.1,-0.6,-0,1,1,0,0,0,0,0,0,0,0,1.1301122823967744,635,-0.22314355131421
1,-1,-1.3,-0,-0.7,-0.6,1,1,0,0,0,0,0,0,0,0,0.8897558014081807,635,-0.22314355131421
0,-1.3,0.6,0.9,-0.1,-0.3,1,1,0,0,0,0,0,0,0,0,2.4181706935051905,635,-0.22314355131421
0,1.9,2.5,1.4,1.1,0.9,0,0,0,1,1,1,0,0,0,0,0.9956857897839626,636,0.0953101798043249
0,1.2,1.8,0.6,-0.1,1.5,0,0,0,1,1,1,0,0,0,0,2.5607212540285653,636,0.0953101798043249
0,0.2,1.9,1.5,0.8,0.3,0,0,0,1,1,1,0,0,0,0,-0.6447009462202281,636,0.0953101798043249
1,-0.1,-0.8,1.5,1.1,-1.2,0,0,0,1,1,1,0,0,0,0,1.5979155436209118,636,0.0953101798043249
0,0.9,-1,-1,0.3,0.6,0,0,0,0,0,0,0,0,0,0,-1.119990530989001,637,-0.22314355131421
0,-0.5,-2.4,-3.3,-0.4,-1.5,0,0,0,0,0,0,0,0,0,0,-0.6225741613986757,637,-0.22314355131421
0,0.7,-0.3,0.8,0.5,0.4,0,0,0,0,0,0,0,0,0,0,-0.7586839010762585,637,-0.22314355131421
1,0.9,-1.4,-0.9,0.3,-0.2,0,0,0,0,0,0,0,0,0,0,-1.8741331495755778,637,-0.22314355131421
0,1,1,0.9,1.5,2.1,0,0,0,1,0,1,1,1,1,1,1.8533590596841267,638,-0.22314355131421
1,-0,0.2,0.1,-0.3,-0.9,0,0,0,1,0,1,1,1,1,1,-0.6693915885362574,638,-0.22314355131421
0,0.8,0.4,0.7,0.7,-0.9,0,0,0,1,0,1,1,1,1,1,0.8731465293574463,638,-0.22314355131421
0,-1.5,0.5,-1.2,-1,-1.4,0,0,0,1,0,1,1,1,1,1,0.490401253717317,638,-0.22314355131421
0,-1.9,-2.4,-3.3,-1.8,-2.3,0,1,1,1,1,0,1,1,1,0,-1.6926683414277621,639,0.405465108108164
1,-2.4,-1.6,-1.8,-2.6,-2,0,1,1,1,1,0,1,1,1,0,-1.143949891668885,639,0.405465108108164
0,-0.9,-0.6,1,0.1,0.3,0,1,1,1,1,0,1,1,1,0,0.1766372548732953,639,0.405465108108164
0,-0.8,-0.4,-0.8,-2.4,-3,0,1,1,1,1,0,1,1,1,0,-2.653109804027816,639,0.405465108108164
0,0.4,1.7,1.6,1.6,0.6,0,0,1,0,0,0,1,1,1,1,1.7134902136249466,640,0.262364264467491
0,-1.9,-0.9,0,-0.5,0.1,0,0,1,0,0,0,1,1,1,1,0.4927930579020841,640,0.262364264467491
1,-2.2,-0.8,-0,-0.3,1.6,0,0,1,0,0,0,1,1,1,1,0.7353921338646303,640,0.262364264467491
0,-1.6,-0.9,-0.5,-0.6,-0.9,0,0,1,0,0,0,1,1,1,1,1.906110822321939,640,0.262364264467491
1,-2.8,0.7,0.6,-0.1,0.3,0,0,0,1,1,0,0,1,1,1,1.226431549622149,641,0.0953101798043249
0,1.1,2.3,1.4,0.5,0.6,0,0,0,1,1,0,0,1,1,1,0.6858154494341624,641,0.0953101798043249
0,-0.4,0.6,0,0.2,-1.4,0,0,0,1,1,0,0,1,1,1,1.2103801539979253,641,0.0953101798043249
0,-1.2,-0.6,-0.4,-2.3,-1.3,0,0,0,1,1,0,0,1,1,1,1.7051139329653502,641,0.0953101798043249
0,-0.7,0.6,0.4,-0.7,1.6,0,0,0,0,0,0,0,0,0,0,-1.116341317398072,642,-0.22314355131421
1,0.7,0.2,-0.3,0.1,0.6,0,0,0,0,0,0,0,0,0,0,0.45152735005975375,642,-0.22314355131421
0,-1.2,-1.1,-0.5,-0.6,-1.4,0,0,0,0,0,0,0,0,0,0,0.5291087898186215,642,-0.22314355131421
0,-0.9,0.2,1.5,-0.1,0.7,0,0,0,0,0,0,0,0,0,0,-0.5813030674371202,642,-0.22314355131421
1,-0.7,0.6,0.4,-0.7,1.6,0,0,0,1,1,1,1,1,1,1,-1.116341317398072,643,0.0953101798043249
0,0.7,0.2,-0.3,0.1,0.6,0,0,0,1,1,1,1,1,1,1,0.45152735005975375,643,0.0953101798043249
0,-1.2,-1.1,-0.5,-0.6,-1.4,0,0,0,1,1,1,1,1,1,1,0.5291087898186215,643,0.0953101798043249
0,-0.9,0.2,1.5,-0.1,0.7,0,0,0,1,1,1,1,1,1,1,-0.5813030674371202,643,0.0953101798043249
1,0.4,0.5,0.1,1.5,1.6,1,1,1,1,1,1,1,1,1,0,2.29828080997443,644,0.405465108108164
0,1.9,2.3,1.3,2.3,1.1,1,1,1,1,1,1,1,1,1,0,1.5911059197645563,644,0.405465108108164
0,1.2,1,-0.6,1.5,1.9,1,1,1,1,1,1,1,1,1,0,0.12487415518726253,644,0.405465108108164
0,1.2,0.8,-0.6,1.7,0.5,1,1,1,1,1,1,1,1,1,0,2.1684614344312254,644,0.405465108108164
0,0.5,0.2,-0.5,-0.8,-1.1,1,1,1,1,1,1,1,1,0,1,2.34340136520171,645,0.405465108108164
0,0.2,0,-0.3,-0.2,-0.7,1,1,1,1,1,1,1,1,0,1,-0.7591579557113933,645,0.405465108108164
1,-1.6,-0.3,-1.2,-2.2,-0.3,1,1,1,1,1,1,1,1,0,1,0.29876121941290545,645,0.405465108108164
0,0,0.9,0.3,-0.6,-0.3,1,1,1,1,1,1,1,1,0,1,0.8330467938004034,645,0.405465108108164
0,0.4,0.1,0.2,0.2,-1.6,0,0,0,1,0,0,1,1,0,1,-2.1680787519300084,646,-0.22314355131421
1,-1.1,-0.4,-0.6,0.9,0.4,0,0,0,1,0,0,1,1,0,1,-0.8892790011643876,646,-0.22314355131421
